,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.3999999999999,1711.3999999999999,1710.3999999999999,1710.3999999999999,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1701.3999999999999,1700.3999999999999,1699.3999999999999,1698.399438996472,1697.3988217048684,1695.398878282629,1693.398432035498,1690.3993614845888,1689.3987093297594,1687.3993278951446,1686.3993515930415,1685.3996051404874,1685.398541278346,1685.3988102762614,1684.3993409218915,1685.3991586034388,1687.3997177733336,1691.397966036458,1693.3983826461558,1694.398664292156,1696.3985980338462,1696.3992683079234,1698.3984139903412,1698.3988102762614,1697.398451751306,1696.3985980338462,1694.3987163736372,1693.3986280069223,1693.3981751497017,1692.3988191827311,1692.3993886832213,1694.398474027418,1695.3991586034388,1696.399367361635,1695.3993530216137,1696.3984139903412,1695.399383100642,1696.3988102762614,1696.3988102762614,1693.4005391141488,1692.3985817316936,1690.3985980338462,1687.3979887267433,1683.3986022974548,1680.3990915547145,1679.3992430065762,1681.3989845330384,1684.3980178478234,1683.399207894518,1686.3983178568933,1688.3984139903412,1688.398333724064,1690.3999999999999,1688.3999999999999,,
,,,,,,,,,,,,,,,,,,,,,1701.3999999999999,1700.3992067061395,1698.3989755303771,1696.399021211222,1694.398095576194,1691.3992835066258,1689.3991499750005,1687.3994237529507,1685.400430791234,1684.400366953911,1683.400387119842,1682.400735887647,1682.3998161326322,1682.3993358799864,1684.3989139591092,1686.398878282629,1690.3983178568933,1690.3985250298545,1691.3979275870897,1694.3980377515743,1694.3984656037574,1694.3990475540415,1695.3975406120105,1694.398720846766,1693.3991586034388,1691.4002774693543,1691.3985980338462,1689.3985729214514,1689.3975040124824,1690.3978903424072,1692.3982607929688,1693.398878282629,1694.3991586034388,1693.3987297256206,1692.398493929554,1693.3984139903412,1693.3989186127321,1695.3988102762614,1694.3991586034388,1692.3984139903412,1688.3985551181443,1685.3986368852784,1682.3976440271701,1678.3998160153044,1676.4013089519156,1679.3984139903412,1679.3992852566175,1680.3991734252884,1683.3983178568933,1684.3990475540415,1685.3987011075192,1686.3999999999999,,,
,,,,,,,,,,,,,,,,,,,,,1701.3999999999999,1699.3997194619265,1699.3988102762614,1696.3994443569936,1694.3992338393139,1692.3988102762614,1689.3988097313154,1686.4003996248202,1685.4003143634056,1684.4003057561345,1683.4002977575037,1682.400285047751,1681.4003102965926,1680.4014629017129,1682.3994035495373,1684.3991052413849,1686.3985980338462,1687.3986063597642,1687.3999456536,1690.3978633961165,1692.3984139903412,1691.3995906725454,1690.3998180426106,1692.3984139903412,1691.398878282629,1690.3982607929688,1689.3976286227803,1686.399540965635,1685.3996685275592,1687.398832647472,1689.398429065262,1692.3988102762614,1692.3991586034388,1691.3982607929688,1689.3985245612312,1689.3989194210465,1691.3985980338462,1692.3989186127321,1693.3988102762614,1691.3986006618882,1688.3993674444187,1686.3984139903412,1682.3977785342647,1677.40015802913,1675.4007596533788,1675.3996821297815,1676.3990471699747,1677.3991546288444,1680.3983178568933,1681.39826343823,1683.3985980338462,1684.3999999999999,,,
,,,,,,,,,,,,,,,,,,,,,1701.3999999999999,1700.399438996472,1699.3991586034388,1697.3988102762614,1694.399367361635,1692.3984139903412,1688.3999542998552,1687.3998074565031,1687.399367361635,1686.399367361635,1685.3991586034388,1684.3992423267964,1682.399460650991,1680.4006746540913,1680.4000586661218,1681.3998290827174,1683.3988102762614,1684.3988027885225,1685.3985223669604,1688.3983178568933,1688.3984130222495,1689.3985980338462,1688.398701316238,1688.3996051404874,1689.3991586034388,1687.3993265531376,1685.399642244162,1684.3991586034388,1683.3996544413267,1684.3997798768,1688.3984139903412,1689.3998161326322,1690.3991586034388,1689.3986006618882,1686.3987530950085,1686.3980198481727,1688.3978321224556,1691.3983178568933,1690.3994443569936,1689.3992067061395,1687.399206463766,1685.3975191083105,1681.3986751811758,1678.398705044407,1675.3997073416651,1673.4006803928855,1673.3997771628872,1674.4000226374415,1676.3988462264497,1678.3985972772703,1680.3991586034388,1682.3999999999999,,,
,,,,,,,,,,,,,,,,,,,,1703.3999999999999,1701.3999999999999,1700.3990670530636,1698.3990669371328,1696.3982320525747,1693.3992639110843,1691.3991562663596,1689.3997910752353,1689.3993916620136,1690.3988102762614,1689.3988102762614,1687.3993265531376,1685.3994276629683,1684.3986006618882,1681.3994588887651,1679.4014602327795,1679.4006766061123,1680.399367361635,1681.3977818096528,1682.396654231148,1684.3972259907819,1684.3975624504312,1687.3980178478234,1685.3987057067752,1686.3986006618882,1687.3984139903412,1687.3985980338462,1684.3993337743364,1682.4002209541047,1681.400755070437,1684.3985831245564,1687.398432035498,1688.3988102762614,1689.398878282629,1687.3987095508328,1685.3988102762614,1682.4008634146094,1685.3984707216748,1688.3980377515743,1688.3987008410152,1688.399438996472,1687.3992067061395,1685.3979371566197,1681.3989288031507,1678.3996060874942,1676.3988102762614,1673.3994443569936,1671.4006560853718,1672.3988102762614,1673.3990705826016,1677.3973314550528,1678.3983178568933,1679.3999999999999,,,
,,,,,,,,,,,,,,,,,,,1704.3999999999999,1703.3999999999999,1702.399438996472,1701.3988102762614,1698.3992054137098,1696.3990891337153,1694.3991583133552,1692.399111753585,1691.399139064279,1691.3995091715014,1692.3991586034388,1691.398878282629,1690.3979911230049,1687.3991586034388,1685.3983437075583,1682.3993009859496,1680.4006339445673,1679.400578213379,1678.400389031029,1677.4015261092522,1677.4007592441549,1677.4015550368404,1681.3980178478234,1682.3984968300408,1682.3988941309358,1683.3993674444187,1683.3987077352958,1684.3976218481541,1682.3985972772703,1682.3980178478234,1680.3994880335156,1683.3985980338462,1686.3985980338462,1685.3999740988677,1687.3991586034388,1686.3988102762614,1683.3982512210764,1681.3986494847322,1681.399892100501,1684.3986299920202,1686.398878282629,1687.3988102762614,1686.398990048076,1685.3984139903412,1681.3996051404874,1679.3988102762614,1676.3988097313154,1673.3995633188279,1671.3994204530518,1669.401400027327,1671.3988102762614,1672.398458938532,1675.3980377515743,1676.3999999999999,,,
,,,,,,,,,,,,,,,,,,,,1704.3999999999999,1702.3996032805326,1701.3988318160152,1699.3990741684654,1697.3991583727334,1696.398310530446,1694.3989517265093,1695.3984139903412,1694.3988097313154,1694.3991586034388,1693.3991582627073,1691.3988102762614,1688.399253455691,1686.398674061892,1683.3994387027617,1683.3988102762614,1681.3993626630681,1680.3991586034388,1679.399417806188,1677.400439554946,1676.401555351354,1676.400779107779,1678.3987152780874,1680.3980178478234,1681.3980178478234,1680.3985585785654,1678.401326001461,1679.3991586034388,1677.4007429459336,1678.4001529319999,1681.3984959862198,1683.399276497245,1684.3988102762614,1685.398878282629,1684.3982607929688,1682.3984139903412,1678.4008937228027,1680.3991586034388,1682.3987689152864,1684.3985980338462,1684.399367361635,1684.398878282629,1683.3980081214947,1680.3991586034388,1678.3993815425342,1676.3988102762614,1673.3994443569936,1671.3993252870707,1669.4001029056342,1668.4005729693547,1668.4003491094795,1671.3985980338462,1673.3999999999999,,,
,,,,,,,,,,,,,,,,,,,,1704.3999999999999,1703.399438996472,1702.398990048076,1701.398372753638,1699.3988692696132,1698.398625253171,1697.3978269800784,1697.399049553497,1697.3988102762614,1696.3991583307923,1695.3984959229329,1692.398439357394,1691.3980247435172,1689.396890384017,1686.3988039816215,1685.3985761767817,1684.3988102762614,1682.3994947152307,1680.3996629605324,1679.3986449552938,1676.401861925002,1676.4006593315833,1675.4015990507953,1675.4015960206139,1676.4002914995185,1677.3986422717053,1678.3984139903412,1677.399556097493,1676.399609490452,1678.398878282629,1681.3985980338462,1682.3988102762614,1681.399532576815,1683.3984139903412,1682.3985980338462,1679.3989619655774,1677.399622703965,1678.3984139903412,1679.3984275961755,1681.39819672869,1682.3988102762614,1682.3988102762614,1680.397980354356,1678.3978605500686,1677.3986006618882,1675.398708626028,1673.3991586034388,1671.3992067061395,1669.3998411837524,1668.3989683122986,1666.4021177862521,1668.3992067061395,1671.3999999999999,1671.3999999999999,,
,,,,,,,,,,,,,,,,,,,,1705.3999999999999,1704.399438996472,1703.3994388752337,1702.3987246856555,1701.3991583307923,1700.3986191797162,1700.3988102762614,1699.3991571755014,1699.3991586034388,1698.3991583307923,1696.3982371271372,1694.3993097745386,1692.3990798526631,1691.3985980338462,1690.3976264373423,1688.3983453076914,1687.3985980338462,1685.3985972772703,1682.3995958933328,1681.3985980338462,1679.3987358016261,1678.3995092893945,1676.400038228015,1675.4016586987034,1675.4004832502576,1674.4008092229542,1674.4003167496119,1676.3988102762614,1674.400704925026,1676.3994947152307,1678.3991586034388,1679.3989186127321,1679.3977515161355,1679.3990475540415,1679.3984139903412,1677.399045985244,1675.399611781545,1674.400865976166,1676.3995239501946,1679.3983178568933,1679.3969061181008,1679.3962716678311,1678.3976218481541,1674.3991881054437,1674.3979513919098,1673.3991586034388,1671.3999993617772,1670.399607132898,1669.3996032805326,1668.3989684497599,1666.401301616321,1666.3998411837524,1668.3991586034388,1668.3999999999999,,
,,,,,,,,,,,,,,,,,,,,1705.3999999999999,1705.399438996472,1704.3992212019718,1704.3991586034388,1703.398458857391,1703.3988102762614,1702.3989754818226,1701.3991679041883,1701.3991586034388,1700.3980539716315,1698.398625253171,1696.398625273817,1695.397980093504,1693.3993991956595,1692.3983327153835,1691.3986214367887,1690.3985980338462,1687.398116298754,1685.3986741379265,1683.3989018598709,1681.399567843382,1680.398878282629,1678.39966382475,1677.3992067061395,1675.4006996558007,1674.4005842078489,1673.40080935311,1673.4000790268785,1673.4006853447877,1675.3991583307923,1676.3984139903412,1677.3984139903412,1675.3988155250104,1676.398174708076,1675.3990475540415,1675.398878282629,1673.39959880078,1673.3997335706563,1674.3991586034388,1675.3983178568933,1673.39853271367,1672.3982545793153,1672.396985371118,1672.3976218481541,1670.3979902284784,1671.3985980338462,1670.3991583307923,1669.3991978820172,1668.399081364647,1668.3991586034388,1666.399438996472,1665.4009464149121,1666.399438996472,1665.4003028822488,,
,,,,,,,,,,,,,,,,,,,,1706.3999999999999,1705.3997891481984,1705.3996032805326,1704.399862638847,1705.3992067061395,1704.3995782687393,1704.3991586034388,1703.3990670530636,1702.3993507460714,1701.3991583307923,1700.3984568760884,1698.398805607245,1697.398878282629,1696.3984959229329,1695.3980208610317,1694.3984959229329,1692.3979238072218,1690.398024850017,1688.3981258725582,1686.397973478302,1684.3988371874393,1682.3989673125216,1681.3988102762614,1679.3988287674488,1678.3988102762614,1676.3994946675912,1674.3997251342687,1672.4015963820038,1672.400844537926,1673.3991586034388,1672.3995263653414,1673.3991564268983,1672.3988141760506,1672.3998201193003,1672.3996821111957,1673.3988102762614,1671.3994226601922,1671.3986215729215,1673.3983178568933,1673.3976218481541,1669.3991052413849,1667.4008068614519,1665.402110046108,1666.4001573153848,1666.4006658183373,1668.3988102762614,1668.3988102762614,1667.3991582627073,1666.3992411014183,1667.3988102762614,1665.399607132898,1664.400918448267,1666.3991586034388,1665.3999999999999,1663.3999999999999,
,,,,,,,,,,,,,,,,,,,,1706.3999999999999,1706.3996032805326,1706.399438996472,1705.3995566894764,1705.3998030793907,1706.3992067061395,1705.399438996472,1704.3993155001983,1704.3991586034388,1702.399607132898,1701.3986183793697,1701.3988102762614,1699.3991583307923,1698.398799977921,1697.3991583307923,1695.3991583727334,1694.3985242429912,1692.398675810855,1691.3977654125947,1689.3982606288794,1687.3981108664682,1686.3984139903412,1684.3980059738954,1682.3986561310328,1680.399045985244,1678.3990124527638,1676.3989787382498,1674.3997017940799,1672.4004669736487,1671.4005247815658,1670.401629894269,1671.3992067061395,1669.4016351790192,1670.399438996472,1670.3994917034101,1670.3994443569936,1669.399438996472,1668.400793415628,1670.3988102762614,1667.4010645403196,1666.4007644572505,1665.4014584140582,1666.3992067061395,1664.4023139885082,1665.3996032805326,1665.4000790268785,1665.4000790268785,1665.399438996472,1664.400262545879,1664.4000790268785,1664.399438996472,1663.4008935406027,1664.3992067061395,1663.399607132898,1662.3999999999999,1661.3
,,,,,,,,,,,,,,,,,,,,1707.3999999999999,1707.3999999999999,1706.3997891481984,1706.3996032198954,1706.3996032198954,1706.3997194619265,1706.399438996472,1705.3996524294355,1705.3991586034388,1704.3991586034388,1702.3996329716174,1702.3991586034388,1700.3994832589792,1700.3991586034388,1699.398372753638,1697.3990741684654,1696.3985411464241,1694.3990040133945,1693.3987095508328,1691.3987172839434,1690.3988102762614,1688.3985550931939,1686.3987956098256,1685.3985980338462,1683.398294292612,1681.398243689743,1678.399029377201,1676.3990007139555,1673.400516580938,1672.3998161326322,1671.3996032805326,1670.400843021112,1670.3996032805326,1669.400519829304,1668.4016229738068,1668.4008342021527,1668.3996032805326,1667.4018475005937,1667.400709747642,1666.4017776745256,1666.4006421586564,1665.401647588864,1665.4005345868964,1664.4016415973763,1664.4016501635651,1664.4016475269477,1664.4008600875807,1664.3996032805326,1663.4011639515925,1663.400318130311,1663.3996032805326,1662.4019687138157,1662.4011639399919,1662.3996032805326,1661.3997062395842,1660.3
,,,,,,,,,,,,,,,,,,,,,1707.3999999999999,1707.3996032805326,1707.3996032805326,1707.3996032805326,1708.3992067061395,1706.4000270973452,1706.3996032805326,1705.3996032198954,1704.3991826615256,1704.3992067061395,1702.3994263239701,1702.3992067061395,1701.3994388752337,1700.398990048076,1699.398990048076,1698.3981410738556,1696.3991586034388,1695.398561368039,1694.3986006618882,1692.39839368099,1690.3988777981724,1689.3984959229329,1688.3980922407304,1685.3987936163264,1684.3975592253905,1681.3985972772703,1679.397980354356,1676.3987900912118,1675.3988102762614,1673.3996299542366,1673.3988102762614,1672.3992423267964,1670.3999426856412,1669.3996032805326,1669.3992067061395,1667.400827655152,1667.3996032805326,1667.3996032805326,1666.4016479992224,1666.4008600167667,1666.399888658436,1666.399438996472,1665.4004502387543,1665.3996032805326,1665.3996032805326,1664.400418172121,1663.401641960488,1663.401639937123,1663.4005279871826,1662.401642942863,1662.4016446917599,1662.40053279524,1661.4016735023533,1661.4008082755745,1661.3
,,,,,,,,,,,,,,,,,,,,,1708.3999999999999,1707.3999999999999,1707.3999999999999,1707.3999999999999,1707.3995510779957,1707.3996032805326,1706.3996032198954,1705.3998240065002,1705.3996032805326,1704.3993402840956,1703.3996032805326,1703.399438996472,1702.399438996472,1701.399438996472,1700.3992212019718,1700.3988102762614,1697.3998161326322,1697.3991586034388,1695.398856516228,1694.398878282629,1692.3991583307923,1691.3991583307923,1689.3987095508328,1687.3991583307923,1686.3985980338462,1683.398878282629,1681.39819672869,1679.3987689152864,1678.3985980338462,1677.397678226824,1675.3993265531376,1674.398878282629,1673.3984323480977,1671.3992067061395,1669.3995782687393,1668.3992067061395,1666.4016545962374,1666.4016516001911,1667.3996032805326,1667.400079054787,1667.400079054787,1667.399438996472,1666.4005523292924,1666.3996032805326,1665.400918204132,1665.399438996472,1664.4009103800418,1663.4020567681816,1663.4012629478866,1663.4009518140156,1663.401015114573,1663.399438996472,1662.4010661344573,1662.400531092197,1662.3
,,,,,,,,,,,,,,,,,,,,,,1707.3999999999999,1707.3995510779957,1707.3996032805326,1707.399438996472,1706.399414449527,1706.399438996472,1705.3996032805326,1705.3996032805326,1705.399438996472,1704.399438996472,1703.399438996472,1702.3996032805326,1701.3997891481984,1701.3996032805326,1700.3988914422546,1698.3996032805326,1697.3993402840956,1696.399438996472,1695.3991586034388,1694.3991586034388,1692.3991586034388,1690.3991586034388,1689.3991586034388,1687.3988102762614,1684.399367361635,1683.398878282629,1682.3988102762614,1679.3998161326322,1679.398878282629,1677.3991586034388,1675.399438996472,1674.398878282629,1672.398878282629,1670.3992067061395,1668.3995782687393,1667.4005859514978,1668.3992067061395,1668.3999310566942,1669.3994443569936,1669.3994443569936,1669.3991586034388,1668.3995437860901,1668.3996154371762,1668.3988102762614,1667.399839136631,1666.3999435895078,1666.3990673393691,1665.4001781088443,1665.4001783600008,1665.4001397483767,1665.4000339787942,1665.3991409611556,1665.3989284126253,1665.3
,,,,,,,,,,,,,,,,,,,,,,1707.3999999999999,1707.3996032805326,1706.3997330155544,1706.3996032805326,1705.3998301803567,1705.3996032805326,1704.3999040430729,1704.3993402840956,1704.3991586034388,1703.398990048076,1702.398990048076,1701.398990048076,1701.3988102762614,1701.3988102762614,1700.3988102762614,1697.3997604167137,1697.3992067061395,1697.3988102762614,1694.3991887555856,1693.3991586034388,1692.398878282629,1690.3991586034388,1689.3988102762614,1686.3993149676046,1685.3988102762614,1682.3998161326322,1681.3992067061395,1679.3995782687393,1678.3991586034388,1676.3991586034388,1674.399607132898,1674.3984139903412,1670.3997109063978,1668.4013025451936,1668.400915574346,1669.3993382097206,1670.3991586034388,1670.3995265582678,1672.3988102762614,1672.3988102762614,1671.3994256298254,1671.3988102762614,1670.3998417262808,1670.3998836503895,1670.399013374369,1669.39919202524,1669.3991410942513,1669.3982340480723,1669.398234371221,1669.398087567352,1669.3985315317186,1669.3981404971748,1668.3990475540415,1669.3
,,,,,,,,,,,,,,,,,,,,,,1707.3999999999999,1706.3999999999999,1706.3993651349683,1705.3990471350403,1705.3992067061395,1704.3995293677024,1704.399438996472,1703.3992252241674,1702.398856516228,1701.3991583307923,1700.3985411464241,1699.398411813154,1698.3992163103894,1698.3988097313154,1697.3991586034388,1696.398878282629,1695.398244041711,1695.3983178568933,1693.3984139903412,1691.3974258369735,1690.3973314550528,1688.398429065262,1687.397966036458,1685.3985980338462,1683.3985270984085,1681.3991586034388,1680.398561368039,1679.3988102762614,1677.3984424451032,1675.3987095508328,1673.3991583307923,1672.3983275397804,1669.4001709102938,1668.4017098104766,1669.4003390435723,1670.399438996472,1671.4000267100885,1673.3986006618882,1674.398878282629,1674.3993526660238,1674.3985032745886,1673.3997485653854,1673.3989521181552,1673.3991495209402,1673.399081417676,1673.3982086208432,1672.399251755724,1672.3992855381575,1673.398174898249,1673.3980224906593,1673.398650774601,1672.3991426351215,1672.3984139903412,1672.3
,,,,,,,,,,,,,,,,,,,,1708.3999999999999,1707.3999999999999,1707.3999999999999,1706.399438996472,1706.3991586034388,1705.3991586034388,1703.3984981241697,1703.397640934387,1703.3988102762614,1702.3984323480977,1701.3978479152008,1699.3989772551988,1698.398625253171,1696.39930751006,1696.3988102762614,1695.3985246717104,1695.3983178568933,1694.3973314550528,1692.3984189175212,1691.3988102762614,1689.3988058563743,1688.3984139903412,1685.3991537738887,1685.3984139903412,1683.3991196056334,1682.3985980338462,1680.3987026474647,1679.3985980338462,1678.397966036458,1676.3975053240783,1675.3980178478234,1673.3984750260315,1671.4001717944022,1670.4000755550085,1669.4009162794594,1669.4007228627013,1670.3994388752337,1671.4001733818977,1674.3988102762614,1675.3986515650777,1676.3991586034388,1676.3996821297815,1677.3984561262032,1676.399166435389,1676.3990235321303,1677.3981746256575,1676.3991903213964,1677.398126932903,1677.397206585389,1676.3983651700282,1677.3980797013553,1676.399046837157,1678.3980178478234,1676.3981983588433,1675.3999999999999,1676.3
,,,,,,,,,,,,,,,,,,,,1706.3999999999999,1706.3997194619265,1706.3996032805326,1705.3993402840956,1704.398990048076,1703.3991583307923,1702.3991583307923,1700.3986118841522,1700.3988097313154,1699.398621052993,1698.3980884916327,1697.3988102762614,1696.3978030601006,1694.3985846602422,1693.3979561232768,1692.3976356521923,1691.3988102762614,1689.399425621541,1689.3975288264648,1688.398469885874,1687.3984139903412,1684.3993734964395,1683.3985980338462,1681.3989882833484,1681.3988102762614,1679.399050397166,1677.3989440208939,1677.3984139903412,1674.3997177733336,1673.3988102762614,1670.4017187574088,1670.4017144810302,1670.401710915544,1670.4009250059444,1671.3994443569936,1672.3988097313154,1671.4002803782048,1672.399438996472,1674.3997455900242,1678.3984139903412,1678.3993467539972,1680.3984139903412,1680.3983971829439,1680.3984130222495,1679.399166435389,1680.3991665910132,1680.3982699409778,1680.3990950386121,1680.3990238589568,1680.3983414477289,1681.3979130189173,1680.3981271098246,1680.399165432681,1679.399166435389,1679.3999999999999,
